112826292653|07/01/2016|17|343|339|02/2045|35380|0|0
112826292653|08/01/2016|18|342|338|02/2045|35380|0|0
112826292653|09/01/2016|19|341|337|02/2045|35380|0|0
112826292653|10/01/2016|20|340|336|02/2045|35380|0|0
112826292653|11/01/2016|21|339|335|02/2045|35380|0|0
112826292653|12/01/2016|22|338|334|02/2045|35380|0|0
112826292653|01/01/2017|23|337|333|02/2045|35380|0|0
112826292653|02/01/2017|24|336|332|02/2045|35380|0|0
112826292653|03/01/2017|25|335|331|02/2045|35380|0|0
112826292653|04/01/2017|26|334|331|02/2045|35380|1|0
112826292653|05/01/2017|27|333|331|02/2045|35380|2|0
112826292653|06/01/2017|28|332|331|02/2045|35380|3|0
112826292653|07/01/2017|29|331|331|02/2045|35380|4|0
112826292653|08/01/2017|30|330|331|02/2045|35380|5|0
112826292653|09/01/2017|31|329|331|02/2045|35380|6|0
112826292653|10/01/2017|32|328|331|02/2045|35380|7|0
112826292653|11/01/2017|33|327|331|02/2045|35380|8|0
112826292653|12/01/2017|34|326|331|02/2045|35380|9|0
112826292653|01/01/2018|35|325|331|02/2045|35380|10|0
112826292653|02/01/2018|36|324|331|02/2045|35380|11|0
112826292653|03/01/2018|37|323|0|02/2045|35380|D|1
116633513730|02/01/2015|1|179|178|01/2030|35620|0|0
116633513730|03/01/2015|2|178|177|01/2030|35620|0|0
116633513730|04/01/2015|3|177|176|01/2030|35620|0|0
116633513730|05/01/2015|4|176|175|01/2030|35620|0|0
116633513730|06/01/2015|5|175|174|01/2030|35620|0|0
116633513730|07/01/2015|6|174|173|01/2030|35620|0|0
116633513730|08/01/2015|7|173|172|01/2030|35620|0|0
116633513730|09/01/2015|8|172|171|01/2030|35620|0|0
116633513730|10/01/2015|9|171|170|01/2030|35620|0|0
116633513730|11/01/2015|10|170|169|01/2030|35620|0|0
116633513730|12/01/2015|11|169|168|01/2030|35620|0|0
116633513730|01/01/2016|12|168|167|01/2030|35620|0|0
116633513730|02/01/2016|13|167|166|01/2030|35620|0|0
116633513730|03/01/2016|14|166|165|01/2030|35620|0|0
116633513730|04/01/2016|15|165|164|01/2030|35620|0|0
116633513730|05/01/2016|16|164|163|01/2030|35620|0|0
116633513730|06/01/2016|17|163|162|01/2030|35620|0|0
116633513730|07/01/2016|18|162|162|01/2030|35620|0|0
116633513730|08/01/2016|19|161|160|01/2030|35620|0|0
116633513730|09/01/2016|20|160|160|01/2030|35620|0|0
